Close,High,Low,Open,Volume
108927.5078125,109131.796875,108927.5078125,109131.796875,1044910080
108600.125,108903.296875,108600.125,108833.2109375,222478336
108635.9609375,108714.9765625,108534.921875,108534.921875,1813520384
109054.875,109054.875,108552.3515625,108657.8359375,1099001856
109138.5,109189.7265625,108984.8203125,109097.7578125,333058048
108694.921875,109108.78125,108400.234375,109108.78125,573308928
109028.9765625,109059.640625,108737.1875,108746.265625,1168654336
109073.578125,109223.703125,109055.0390625,109055.0390625,1021440000
108934.6953125,109133.4921875,108824.3046875,109119.6484375,121085952
108948.9453125,109039.3046875,108859.0234375,109015.828125,1873874944
108698.125,108929.9375,108698.125,108929.9375,938717184
108971.2265625,108971.2265625,108726.546875,108726.578125,39776256
108894.15625,109047.9296875,108894.15625,108955.7421875,680075264
108718.96875,108932.625,108718.96875,108871.203125,803778560
108736.859375,108827.640625,108662.8515625,108735.9296875,904085504
108705.6796875,108788.2890625,108609.1875,108671.0078125,19808256
108892.0625,108914.625,108724.8984375,108724.8984375,1875607552
109062.0859375,109062.0859375,108863.96875,108882.40625,801988608
109378.1796875,109433.578125,109081.4140625,109086.7265625,236556288
109521.078125,109521.078125,109312.09375,109312.09375,2429104128
110077.734375,110123.0625,109490.03125,109504.8125,107069440
110147.328125,110336.6484375,110021.875,110021.875,1907191808
109439.390625,109953.21875,109358.2265625,109953.21875,1706598400
109448.421875,109473.953125,109324.328125,109473.953125,2201911296
109574.7890625,109577.953125,109306.703125,109389.953125,1728172032
109703.1015625,109727.1953125,109498.6953125,109554.53125,959901696
109977.2578125,109977.2578125,109676.1875,109676.1875,1072996352
109911.53125,109986.2265625,109807.5546875,109974.796875,1280307200
109781.6015625,109791.5390625,109476.0703125,109791.5390625,943517696
109835.3984375,109846.265625,109767.234375,109798.140625,0
109839.5390625,109865.171875,109762.2265625,109829.65625,659537920
110022.2265625,110146.7890625,109867.2734375,109867.2734375,24518656
109975.6015625,110074.6171875,109930.9375,110031.4609375,938668032
109800.0546875,110022.3046875,109800.0546875,109976.03125,56221696
109742.703125,109801.46875,109649.4140625,109801.46875,808685568
109699.2421875,109887.8828125,109619.359375,109725.0546875,1129705472
109750.1953125,109777.0859375,109643.71875,109692.7421875,885878784
110127.9296875,110129.7890625,109778.765625,109778.765625,1084690432
110272.2734375,110272.2734375,110141.1015625,110141.1015625,936775680
110034.9921875,110259.0625,110006.5703125,110250.765625,1004740608
109935.140625,110089.640625,109843.03125,110018.5390625,66404352
109900.28125,110009.125,109852.75,109852.75,1024831488
109818.015625,110041.8359375,109818.015625,109929.75,65576960
109725.640625,109829.8125,109683.2109375,109829.8125,918675456
109705.0625,109786.5703125,109600.234375,109786.5703125,860413952
109664.25,109720.7890625,109622.609375,109720.7890625,121245696
109612.796875,109668.5390625,109580.390625,109668.5390625,43651072
109747.2421875,109814.9609375,109621.6796875,109621.6796875,0
109601.734375,109761.53125,109578.5078125,109755.78125,1687265280
109667.734375,109678.7265625,109584.921875,109602.9453125,276901888
109691.453125,109691.453125,109591.6953125,109634.3046875,77291520
109778.2890625,109783.5234375,109691.609375,109691.609375,76722176
109799.4375,109841.515625,109744.9296875,109803.0703125,1028993024
109662.1875,109804.9296875,109662.1875,109779.296875,21671936
109733.734375,109748.9375,109652.9140625,109653.8828125,994889728
109639.2265625,109736.03125,109605.8125,109736.0,0
109626.390625,109660.3828125,109614.453125,109641.9765625,929669120
109613.0859375,109719.28125,109613.0859375,109647.484375,44601344
109582.7109375,109615.3671875,109580.6875,109611.2109375,158957568
109488.453125,109597.8515625,109488.453125,109597.8515625,881582080
109667.6484375,109667.6484375,109488.5234375,109512.5625,0
109510.6875,109645.796875,109510.6875,109645.796875,1040912384
109527.5078125,109555.640625,109501.7890625,109532.2578125,982278144
109572.3046875,109579.3359375,109489.5,109489.5,49152
109446.9765625,109576.9140625,109446.9765625,109574.5703125,981213184
109459.390625,109474.796875,109402.671875,109474.796875,1121349632
109611.7734375,109630.7578125,109375.0,109459.4140625,172126208
109707.9921875,109707.9921875,109591.1875,109609.3515625,1111318528
109582.609375,109685.875,109554.6640625,109685.875,0
109527.828125,109593.8125,109510.2265625,109593.8125,807170048
109456.3515625,109546.8515625,109456.3515625,109512.109375,0
109571.546875,109574.21875,109454.5234375,109454.5234375,867864576
109548.3828125,109556.53125,109471.359375,109552.28125,71614464
109588.1171875,109640.234375,109535.640625,109547.6328125,898121728
109597.2265625,109612.5625,109542.8359375,109601.078125,53534720
109480.28125,109586.2265625,109461.75,109586.2265625,173715456
109473.8359375,109528.671875,109473.8359375,109489.546875,890548224
109278.15625,109463.5078125,109265.8828125,109463.5078125,912781312
109253.6171875,109281.2890625,109245.8046875,109269.40625,135790592
109287.0625,109341.5234375,109243.40625,109264.5859375,1824116736
109271.7734375,109307.546875,109255.1015625,109263.6796875,80637952
109283.8828125,109335.21875,109283.8828125,109290.0546875,1607569408
109359.2109375,109405.828125,109270.703125,109270.703125,945909760
109301.1171875,109378.828125,109278.0234375,109368.578125,0
109261.109375,109313.3828125,109212.921875,109313.3828125,813998080
109234.953125,109298.6640625,109217.2421875,109264.0,784916480
109241.625,109261.9453125,109196.6953125,109224.375,0
109389.453125,109392.46875,109173.1171875,109248.90625,936124416
109157.3515625,109361.6171875,109067.578125,109361.6171875,1823531008
109820.265625,109823.9921875,109266.7890625,109266.7890625,531394560
109624.5625,109810.28125,109584.3125,109810.28125,1088376832
109631.1796875,109693.8515625,109564.390625,109682.5234375,747352064
109840.7890625,109854.2890625,109621.9921875,109621.9921875,18472960
109741.953125,109867.40625,109333.0078125,109816.3359375,1092755456
109640.390625,109734.875,109398.7578125,109560.3203125,840085504
109864.8203125,109868.0859375,109646.921875,109673.5078125,41971712
110190.328125,110323.5859375,109928.9140625,109928.9140625,102174720
109975.8671875,110350.59375,109843.8984375,110244.4765625,765927424
109864.5390625,110045.8515625,109797.734375,110045.8515625,805904384
109771.5234375,110037.5703125,109771.5234375,109878.6796875,0
109807.296875,109816.15625,109703.4609375,109716.9921875,77549568
109750.0859375,109862.6171875,109718.5390625,109803.140625,0
109709.2734375,109924.7421875,109708.546875,109759.453125,972111872
109442.9921875,109802.875,109418.234375,109744.3359375,211369984
109644.1640625,109644.1640625,109469.46875,109491.6796875,1050902528
109534.4609375,109627.84375,109470.1171875,109627.84375,1050210304
109439.1640625,109584.1640625,109438.703125,109515.59375,87863296
109547.3828125,109599.9296875,109407.25,109442.59375,758804480
109703.53125,109735.1328125,109560.84375,109573.171875,987369472
109445.9765625,109704.8203125,109427.9921875,109700.859375,1797120000
109120.078125,109321.0234375,109099.484375,109321.0234375,170196992
108936.203125,109037.6640625,108828.9765625,108989.15625,323325952
108562.3203125,108729.234375,108516.7578125,108636.3046875,946245632
108839.21875,108839.21875,108539.21875,108574.0078125,787169280
108862.140625,108926.171875,108767.1875,108839.1328125,1852297216
108849.0390625,108911.0,108631.46875,108845.9609375,0
108959.0078125,108959.0078125,108791.515625,108868.8671875,1316290560
108664.4296875,108917.1484375,108639.625,108917.1484375,0
108727.84375,108752.8515625,108640.859375,108693.28125,684867584
108876.96875,108876.96875,108520.3828125,108724.6171875,824389632
108875.59375,108956.3984375,108865.5625,108888.375,983801856
108865.7578125,108891.9140625,108846.7421875,108873.71875,864083968
108913.375,108995.546875,108814.9453125,108859.5625,883343360
109157.25,109157.25,108921.5546875,108921.5546875,0
108894.7734375,109195.5,108894.7734375,109195.5,198094848
108639.8125,108882.640625,108533.8125,108882.640625,1314643968
108516.9140625,108777.5625,108454.7109375,108691.0,872472576
108585.6484375,108603.6484375,108400.3125,108501.0,949456896
108302.9140625,108634.7109375,108160.1953125,108634.7109375,47431680
108252.640625,108331.9609375,108179.140625,108289.0078125,1428250624
108439.65625,108480.453125,108324.2734375,108324.2734375,775450624
108482.5,108539.0390625,108374.859375,108374.859375,719130624
108602.7421875,108639.2421875,108460.9765625,108460.9765625,163934208
108663.09375,108704.6328125,108611.203125,108615.75,77090816
108683.1328125,108697.59375,108602.7265625,108676.3671875,829026304
108633.328125,108687.65625,108593.8984375,108687.65625,797491200
108582.890625,108775.78125,108582.890625,108647.0234375,531128320
108584.875,108584.875,108392.078125,108558.234375,802328576
108724.734375,108768.2109375,108639.109375,108639.109375,40738816
108612.0859375,108726.78125,108547.2890625,108726.78125,865464320
108476.8046875,108638.3828125,108431.6328125,108583.078125,55246848
108508.5390625,108508.5390625,108297.9453125,108442.375,1060331520
108487.7578125,108501.3828125,108314.5,108501.3828125,47325184
108701.96875,108750.4453125,108498.4140625,108503.2109375,75579392
108593.3828125,108635.9609375,108593.3828125,108631.84375,51974144
108517.8515625,108622.5703125,108517.8515625,108591.53125,842235904
108452.0546875,108554.671875,108442.6484375,108488.0234375,84766720
108357.359375,108434.640625,108321.5234375,108392.9140625,1381822464
107770.828125,108329.0546875,107752.53125,108329.0546875,418983936
107971.75,107981.21875,107828.796875,107828.796875,232419328
107871.3515625,108015.171875,107867.453125,107972.9375,1272250368
107785.8125,107885.2578125,107785.8125,107879.8828125,941719552
107607.9140625,107785.7734375,107447.046875,107754.015625,1203945472
107605.7109375,107643.6484375,107568.40625,107630.0859375,208887808
107735.1796875,107748.8125,107604.828125,107604.828125,198115328
107705.6171875,107736.7109375,107619.890625,107736.7109375,802566144
107899.8515625,107924.7421875,107708.796875,107715.4375,851599360
107677.625,107882.8359375,107677.625,107882.1015625,832966656
107740.90625,107754.640625,107685.0078125,107685.0078125,976027648
107763.046875,107791.2578125,107709.1484375,107758.2265625,1108602880
107803.9921875,107803.9921875,107681.4765625,107750.2421875,34304000
107996.578125,107996.578125,107803.8515625,107803.8515625,1102626816
107927.96875,107978.34375,107893.5859375,107978.34375,798433280
107901.875,107957.890625,107855.1484375,107917.9296875,57270272
107710.671875,107890.359375,107710.671875,107890.359375,76525568
107571.703125,107693.1796875,107488.484375,107693.1796875,2389172224
107611.703125,107657.609375,107540.9375,107586.7890625,324620288
107654.671875,107654.671875,107467.015625,107630.8828125,819023872
107826.2421875,107828.359375,107699.2890625,107746.203125,106627072
107712.515625,107814.4609375,107707.46875,107797.25,2122223616
107724.859375,107762.796875,107666.25,107729.2890625,101470208
107679.3671875,107762.2265625,107639.109375,107729.6328125,0
107609.1875,107660.5859375,107570.796875,107660.5859375,989720576
107655.7421875,107705.484375,107607.09375,107609.21875,40906752
107529.9921875,107651.6875,107521.4921875,107651.6875,0
107386.265625,107530.046875,107386.265625,107521.5703125,12775424
107263.1484375,107415.40625,107247.734375,107396.796875,852697088
107252.828125,107324.6484375,107248.375,107263.2421875,1009512448
107310.1796875,107355.0,107250.2109375,107257.3671875,853745664
107306.6171875,107327.1328125,107244.9609375,107327.1328125,1076137984
107069.5546875,107316.3984375,107069.5546875,107316.3984375,1932742656
107082.2578125,107082.2578125,106994.6015625,107028.9140625,82350080
106926.75,107171.3984375,106926.75,107115.46875,860774400
106894.0078125,107023.4375,106894.0078125,106926.4140625,820711424
106985.1484375,106997.8203125,106931.53125,106931.53125,86142976
107359.765625,107359.765625,106991.8125,106991.8125,60178432
106977.46875,107398.25,106977.46875,107398.25,71757824
107085.234375,107147.0625,107000.3125,107000.3125,743739392
106819.6328125,107068.6640625,106796.75,107068.6640625,873914368
107084.8984375,107087.0,106642.8046875,106763.1796875,924381184
106952.6640625,107188.28125,106932.765625,107121.265625,71143424
107386.109375,107386.109375,107057.234375,107057.234375,948076544
107496.5703125,107509.9296875,107430.171875,107499.4609375,1562370048
107596.359375,107710.390625,107391.6796875,107464.5546875,866910208
107591.7421875,107701.8046875,107591.7421875,107594.078125,26140672
107671.1015625,107791.2421875,107607.859375,107607.859375,2126422016
107122.6640625,107690.8359375,107122.6640625,107641.6015625,1373532160
107442.0546875,107442.0546875,107193.625,107225.65625,2503716864
107038.265625,107421.8203125,106926.3828125,107421.8203125,114688000
107409.3984375,107444.890625,107027.0234375,107027.0234375,746745856
107590.5625,107590.5625,107409.9296875,107409.9296875,816140288
107648.125,107723.7265625,107521.765625,107669.2578125,1222881280
107686.2734375,107709.46875,107534.453125,107666.9921875,214691840
107888.96875,107917.84375,107729.328125,107734.0,748699648
108214.3515625,108221.890625,107885.0390625,107885.0390625,195493888
108294.375,108294.375,108191.7734375,108192.609375,1212526592
108291.40625,108430.4921875,108242.4296875,108297.0390625,835846144
108176.40625,108408.765625,108086.2265625,108311.171875,829759488
107795.1171875,108122.203125,107785.234375,108122.203125,0
107619.4921875,107948.640625,107619.4921875,107803.4453125,815284224
107499.3125,107612.390625,107323.3515625,107598.5546875,1824538624
107730.765625,107730.765625,107508.1640625,107571.671875,848945152
107836.6875,107858.171875,107677.0859375,107744.1328125,384114688
107682.4609375,107823.3984375,107652.7890625,107823.3984375,854478848
106767.78125,107624.9609375,106716.9375,107624.9609375,267571200
106794.921875,106943.3359375,106720.2265625,106816.0,347340800
106867.6640625,106867.6640625,106493.1484375,106493.1484375,2220494848
106108.4296875,106961.7890625,106108.4296875,106914.5859375,823377920
106032.4375,106153.484375,105856.2109375,105992.0546875,2627698688
106230.53125,106287.2578125,105947.5390625,106005.6328125,1159290880
106413.140625,106413.140625,106160.828125,106226.5390625,1058963456
106120.375,106442.8984375,105954.703125,106423.2421875,991391744
106039.7890625,106191.6171875,106039.7890625,106076.078125,731291648
106170.71875,106242.4921875,105943.6484375,105943.6484375,14446592
106055.71875,106196.875,105833.7890625,106196.875,0
105967.7890625,105980.78125,105820.03125,105972.359375,2281828352
105914.1875,105931.6796875,105792.265625,105873.28125,154976256
106113.6953125,106125.0390625,105932.296875,105932.296875,42151936
106128.3671875,106134.9375,105862.7734375,105862.7734375,946495488
106095.2265625,106135.796875,105964.5859375,106135.796875,832069632
105938.03125,106083.671875,105910.8125,106083.671875,899014656
104334.6953125,105729.953125,104284.328125,105729.953125,1897779200
103938.359375,104580.09375,103809.421875,104321.84375,3305717760
104130.5234375,104130.5234375,103347.8515625,103878.6015625,1169399808
103938.2109375,104134.265625,103723.296875,104004.0,1974005760
102922.8359375,103869.75,102850.0,103869.75,1614417920
103330.8828125,103476.28125,103053.640625,103053.640625,1962041344
103353.7890625,103358.59375,103103.0390625,103290.484375,1701572608
103822.375,103860.484375,103567.6328125,103567.6328125,380035072
103900.8671875,103911.7421875,103644.2578125,103783.6640625,1942011904
103756.65625,103935.4921875,103662.484375,103713.0,1345224704
103170.875,103968.109375,103170.875,103805.8125,192667648
103693.359375,103781.828125,103235.03125,103236.09375,1421705216
104100.09375,104120.4609375,103685.3984375,103718.7421875,188108800
104207.6953125,104378.1015625,104051.46875,104051.46875,865570816
104236.1484375,104310.03125,104084.125,104158.4765625,0
104419.1640625,104570.09375,104065.140625,104226.03125,887177216
104071.1953125,104375.6171875,103916.765625,104375.6171875,51179520
104054.34375,104064.28125,103863.8671875,104049.5625,1042587648
104405.296875,104405.296875,104106.671875,104106.671875,1429704704
104493.46875,104553.0546875,104378.4453125,104470.890625,2382929920
104376.9375,104478.6171875,104329.3125,104478.2734375,1002651648
104482.6953125,104490.2734375,104345.8515625,104358.9609375,182427648
104296.921875,104410.2578125,104157.890625,104410.2578125,1224585216
104097.5234375,104414.7578125,104097.5234375,104319.015625,962793472
104111.3828125,104228.5703125,104016.8046875,104084.0234375,96915456
103928.5859375,104142.2890625,103925.6171875,104121.7109375,1071071232
104054.8515625,104054.8515625,103897.734375,103906.8984375,726020096
104669.3046875,104669.3046875,103969.5546875,104043.3515625,542052352
104508.1796875,104726.9140625,104442.34375,104726.9140625,1302302720
104722.0,104727.515625,104473.3359375,104550.0625,958885888
104744.2890625,104853.1953125,104660.7890625,104815.1640625,1054310400
104945.40625,104954.6015625,104678.9921875,104752.28125,364765184
105280.640625,105280.640625,104939.3671875,104939.3671875,1101783040
105152.828125,105424.1484375,105146.7109375,105412.9921875,1297342464
104958.2890625,105220.140625,104958.2890625,105155.625,1721450496
104830.21875,104957.25,104770.9375,104957.25,1005453312
104697.6015625,104793.140625,104696.890625,104781.9609375,236699648
104719.9140625,104770.625,104570.390625,104692.7109375,1073750016
104646.46875,104774.203125,104610.0234375,104774.203125,189243392
104892.1953125,104937.140625,104680.9140625,104694.4296875,230580224
104827.4140625,104901.953125,104496.8984375,104883.625,1043103744
104721.546875,104809.375,104650.1328125,104789.9765625,98852864
104825.03125,104838.984375,104585.515625,104702.828125,915038208
104925.75,104925.75,104712.609375,104822.1015625,179060736
104858.71875,105079.5390625,104855.484375,104921.78125,995835904
104757.9453125,104898.875,104757.9453125,104879.6796875,0
104813.46875,104893.0703125,104685.8671875,104797.671875,771293184
105022.0546875,105052.71875,104910.546875,104935.453125,83509248
105192.90625,105192.90625,105015.375,105064.984375,978010112
105156.078125,105291.7734375,105045.9921875,105221.1796875,1164361728
105029.3359375,105209.46875,105009.390625,105098.34375,119414784
104874.90625,105017.9765625,104874.90625,104955.421875,0
104823.46875,104900.390625,104823.46875,104882.3515625,942522368
104888.796875,104890.2421875,104786.7265625,104833.8828125,140525568
105251.4765625,105286.4921875,104797.6015625,104886.7890625,0
104727.359375,105161.5703125,104727.359375,105065.703125,1964785664
104488.859375,104904.171875,104488.859375,104738.671875,1091092480
104227.9609375,104592.609375,104227.9609375,104592.609375,52035584
104681.6640625,104727.5390625,104197.9765625,104202.7421875,444882944
104970.5859375,104970.5859375,104561.3359375,104690.9140625,290766848
105496.5,105496.5,104920.296875,105006.53125,2791014400
105595.078125,105700.609375,105419.5,105497.703125,3117498368
105647.8203125,105696.46875,105612.8671875,105634.90625,2538995712
105454.7890625,105705.8671875,105364.9765625,105698.546875,826982400
105799.59375,105804.71875,105388.40625,105478.0,166019072
105892.1640625,105993.2265625,105889.875,105889.875,463978496
105573.578125,105875.734375,105519.5859375,105843.953125,875659264
105813.7578125,105822.484375,105480.609375,105615.953125,1022558208
105489.7890625,105825.4296875,105466.7109375,105825.4296875,769294336
105169.03125,105437.5234375,105169.03125,105437.5234375,152289280
105308.7109375,105308.7109375,105156.3203125,105197.3984375,894394368
105451.609375,105451.609375,104938.7578125,105108.640625,1153531904
105112.078125,105494.375,105067.453125,105425.3515625,129081344
105001.0703125,105241.8984375,104937.1796875,105136.5078125,933814272
104798.3046875,105022.0390625,104716.9765625,105022.0390625,245907456
105100.703125,105213.3828125,104835.0703125,104835.0703125,236273664
105306.046875,105340.6015625,105060.8046875,105172.9609375,145530880
105056.0859375,105424.453125,104958.1171875,105331.75,1153417216
105136.53125,105253.75,104996.5625,105075.515625,1389707264
105108.0625,105186.359375,105077.40625,105143.171875,0
105254.2421875,105254.2421875,105088.9140625,105099.28125,0
105318.90625,105369.25,105201.78125,105294.6015625,914317312
105425.859375,105425.859375,105272.046875,105322.8125,1468039168
105452.4296875,105530.7578125,105267.4765625,105530.7578125,660078592
105476.6328125,105477.78125,105382.2734375,105458.9140625,612278272
105585.4140625,105646.171875,105363.390625,105462.6015625,34086912
105683.8359375,105691.3125,105493.9921875,105600.9765625,926203904
105676.03125,105781.796875,105591.96875,105677.6171875,1551802368
105758.578125,105802.3046875,105649.953125,105649.953125,787333120
105691.03125,105784.6640625,105677.703125,105744.609375,0
105600.0390625,105714.1796875,105595.421875,105674.734375,1011388416
105799.8515625,105887.9453125,105622.953125,105622.953125,16605184
105852.1796875,105935.609375,105799.5390625,105799.5390625,789569536
105904.25,105926.109375,105835.765625,105835.765625,0
106009.984375,106009.984375,105916.0234375,105918.0390625,934232064
106087.9375,106157.7890625,106025.5546875,106157.7890625,176422912
105973.671875,106109.46875,105973.671875,106109.46875,0
105831.5859375,106084.9140625,105799.9140625,105992.7109375,0
105991.359375,105991.359375,105842.2265625,105842.2265625,644993024
105807.640625,106200.0,105801.234375,105968.6875,855179264
105505.265625,105825.9296875,105503.625,105825.9296875,0
105593.75,105606.5,105501.0,105512.15625,807481344
105571.0,105597.0078125,105552.1953125,105597.0078125,0
105544.5859375,105599.59375,105509.796875,105567.75,0
105542.8203125,105555.203125,105463.1640625,105529.8671875,0
105489.9921875,105631.53125,105489.9921875,105518.40625,0
105387.0078125,105442.765625,105384.5546875,105440.3125,655147008
105420.625,105464.671875,105384.2265625,105384.2265625,760791040
105356.0546875,105423.2421875,105333.2265625,105423.2421875,0
105400.8203125,105400.8203125,105309.921875,105347.4765625,838557696
105384.8671875,105457.6171875,105384.8671875,105402.625,869855232
105298.625,105381.203125,105266.6171875,105378.1875,0
105407.5234375,105407.5234375,105291.8984375,105291.8984375,752324608
105362.40625,105418.3828125,105315.109375,105375.4765625,814911488
105391.140625,105442.390625,105358.6484375,105380.7734375,899534848
105410.1328125,105410.1328125,105359.6796875,105386.8515625,16502784
105371.5,105415.984375,105367.125,105414.0703125,0
105371.1953125,105374.5078125,105321.0625,105355.9140625,35217408
105384.734375,105384.734375,105313.90625,105369.7578125,751198208
105354.5,105411.4375,105354.5,105391.1171875,911757312
105317.390625,105363.3984375,105278.09375,105348.125,0
105228.5078125,105311.5703125,105189.703125,105311.5703125,105635840
105244.234375,105259.296875,105193.34375,105222.0390625,1805778944
105184.828125,105250.5703125,105184.828125,105250.5703125,0
104997.765625,105191.96875,104997.765625,105191.96875,0
105036.71875,105036.71875,104892.84375,104998.65625,854441984
105177.7578125,105177.7578125,105030.59375,105030.59375,0
105136.234375,105198.6953125,105104.7734375,105198.6953125,823726080
104954.6171875,105140.078125,104952.203125,105128.2421875,0
105051.203125,105051.203125,104938.96875,104959.5546875,0
105108.5234375,105108.5234375,104962.1953125,105052.7734375,892129280
105171.1953125,105171.1953125,105118.8515625,105118.8515625,0
105101.4375,105167.1796875,105074.046875,105167.1796875,37838848
105102.8984375,105148.6015625,105061.1875,105104.765625,869220352
105016.4453125,105072.484375,105016.4453125,105072.484375,0
104919.8671875,105014.953125,104912.7109375,105010.7109375,886493184
105016.4296875,105016.4296875,104893.0234375,104927.1796875,855343104
105011.046875,105027.5234375,104920.5546875,105027.5234375,45096960
105061.65625,105150.0390625,105051.328125,105051.328125,1010102272
105056.8671875,105085.453125,105050.3046875,105050.3046875,926961664
105022.0390625,105074.3359375,105002.4296875,105060.2109375,0
105053.8984375,105123.7578125,105026.453125,105026.453125,0
105035.625,105117.90625,105019.015625,105058.0,2405003264
105146.5625,105146.5625,105030.125,105030.125,0
105016.375,105145.125,104981.5703125,105142.6015625,853598208
104976.3515625,105045.453125,104976.3515625,105018.953125,0
104945.5234375,105033.2109375,104945.5234375,104976.6640625,804925440
105066.59375,105066.59375,104854.96875,104854.96875,22093824
105081.578125,105169.5546875,105075.625,105092.328125,0
104986.796875,105101.5859375,104969.3984375,105075.640625,865329152
105062.1328125,105120.3515625,104985.21875,104985.21875,0
105068.9296875,105100.25,104985.390625,105053.9921875,0
105094.6640625,105094.6640625,105055.4765625,105062.078125,1327321088
105061.96875,105118.234375,105061.96875,105103.21875,0
104974.0703125,105069.0625,104965.1015625,105060.2265625,0
104967.0,104996.4765625,104934.1640625,104955.8203125,789889024
104997.6953125,105015.390625,104965.9296875,104965.9296875,0
104933.546875,105024.6796875,104932.4765625,104988.765625,0
104737.3984375,104957.109375,104737.3984375,104957.109375,882917376
104866.84375,104884.2421875,104736.84375,104736.84375,1027391488
104828.1953125,104957.0703125,104759.3671875,104867.0703125,0
104805.625,104909.6640625,104789.2109375,104861.3515625,0
104697.296875,104780.9765625,104664.2734375,104780.9765625,0
104494.4140625,104705.234375,104438.7109375,104705.234375,380309504
104674.015625,104685.7890625,104467.5703125,104496.6953125,32800768
104739.2890625,104779.109375,104654.828125,104654.828125,1765736448
104593.125,104762.4921875,104593.125,104725.796875,815431680
104657.3046875,104657.71875,104564.6796875,104576.4140625,0
104985.625,104993.15625,104660.6640625,104660.6640625,143179776
104699.3984375,104971.2109375,104699.3984375,104971.2109375,2182017024
104465.453125,104679.265625,104447.9765625,104679.265625,7389184
104915.703125,104915.703125,104449.734375,104455.6796875,855183360
105038.0078125,105056.21875,104905.65625,104941.0546875,1054449664
104962.078125,105075.875,104962.078125,105029.859375,830189568
105017.3203125,105057.21875,104959.9765625,104959.9765625,0
104736.453125,105021.3984375,104736.453125,105021.3984375,829894656
104495.8125,104773.84375,104463.875,104714.40625,872624128
104707.2578125,104707.2578125,104415.859375,104454.453125,1942568960
104988.7421875,105001.15625,104707.9765625,104707.9765625,359383040
104908.3203125,105030.7265625,104879.4453125,104975.203125,1003048960
105012.9765625,105018.0859375,104925.46875,104943.15625,0
105174.6484375,105174.6484375,104920.875,105054.9296875,1012776960
105183.3515625,105229.6640625,105134.6796875,105203.609375,183291904
105445.15625,105445.15625,105184.4765625,105189.0078125,993939456
105454.359375,105523.34375,105388.8984375,105388.8984375,2044100608
105507.5234375,105520.0859375,105493.6015625,105495.5859375,947539968
105359.5546875,105520.796875,105359.5546875,105501.3828125,132341760
105417.4921875,105446.6796875,105358.3515625,105358.3515625,867737600
105497.6953125,105531.859375,105441.609375,105454.5390625,31715328
105425.8046875,105486.3125,105418.1796875,105479.96875,0
105450.7265625,105450.7265625,105407.9921875,105422.4453125,1523077120
105474.4609375,105532.2734375,105464.171875,105492.734375,0
105495.625,105495.625,105412.4453125,105473.734375,24154112
105424.7265625,105543.9609375,105424.7265625,105499.0078125,0
105501.1171875,105501.1171875,105382.4453125,105450.078125,1502035968
105707.3828125,105707.3828125,105512.6953125,105512.6953125,668274688
105617.3671875,105710.328125,105588.078125,105698.859375,0
105501.5234375,105614.25,105489.234375,105614.25,745885696
105501.59375,105501.59375,105463.3515625,105493.1015625,0
105475.3046875,105538.2421875,105473.40625,105506.7578125,0
105658.6171875,105658.6171875,105478.140625,105478.140625,12562432
105616.375,105654.3828125,105611.0,105654.3828125,1043423232
105600.765625,105655.8125,105585.765625,105647.578125,961048576
105538.1953125,105608.0625,105538.1953125,105601.046875,28102656
105549.484375,105558.8984375,105528.0703125,105536.8828125,14770176
105582.0234375,105582.0234375,105553.3671875,105553.3671875,18726912
105604.3203125,105610.0546875,105554.09375,105582.015625,13389824
105531.8359375,105588.8046875,105531.8359375,105587.7421875,0
105559.109375,105559.109375,105526.4140625,105526.4140625,11771904
105563.1015625,105568.7421875,105540.8359375,105554.578125,19083264
105543.40625,105568.8671875,105535.390625,105563.3046875,48791552
105606.6875,105618.2890625,105550.6640625,105550.6640625,872650752
105583.828125,105611.65625,105579.6484375,105611.65625,951973888
105596.1953125,105596.1953125,105555.609375,105589.6015625,37564416
105850.2578125,105869.71875,105686.203125,105686.203125,148531200
106047.515625,106047.515625,105862.1796875,105862.1796875,1013676032
105855.5625,106114.59375,105855.5625,106114.59375,1021437952
105615.578125,105925.3125,105615.578125,105863.265625,16699863040
105565.0,105603.9921875,105499.875,105603.9921875,1194098688
105514.8984375,105557.0390625,105506.9296875,105557.0390625,129466368
105470.328125,105509.171875,105382.546875,105509.171875,0
105352.7734375,105464.6171875,105350.96875,105457.75,1160773632
105425.1171875,105444.609375,105285.7734375,105316.328125,170246144
105487.625,105490.71875,105409.1328125,105411.3125,84279296
105352.203125,105512.1328125,105330.578125,105473.9921875,869904384
105310.9765625,105361.7421875,105308.8359375,105331.9609375,994344960
105296.3828125,105310.015625,105254.5,105307.8125,1036124160
105193.8515625,105252.6953125,105192.6640625,105247.515625,31391744
105021.953125,105216.734375,105000.796875,105216.734375,0
104988.2890625,105048.46875,104956.59375,104996.7265625,1105661952
105018.984375,105062.5390625,104922.46875,104974.875,40488960
104975.1953125,105027.75,104937.40625,105002.0078125,79691776
105169.3828125,105169.3828125,104964.6328125,104964.6328125,913367040
105080.6875,105185.609375,105058.6484375,105178.21875,987279360
105144.625,105144.625,105032.4921875,105070.1640625,27181056
105144.46875,105199.359375,105112.875,105146.09375,978571264
105154.546875,105195.5390625,105127.96875,105166.0546875,26271744
105040.1953125,105145.015625,105036.75,105134.4609375,9658368
104996.2578125,105034.734375,104963.21875,105034.734375,936648704
104985.6171875,105093.3046875,104953.4921875,104995.21875,1110822912
